 Total solar irradiance (W/m2)
 -----------------------------
    year   365-day mean
  1986.888  1360.7452
  1986.891  1360.7444
  1986.894  1360.7440
  1986.896  1360.7435
  1986.899  1360.7434
  1986.902  1360.7432
  1986.905  1360.7424
  1986.907  1360.7421
  1986.910  1360.7416
  1986.913  1360.7415
  1986.918  1360.7415
  1986.921  1360.7415
  1986.923  1360.7416
  1986.926  1360.7422
  1986.929  1360.7429
  1986.931  1360.7434
  1986.934  1360.7435
  1986.937  1360.7443
  1986.939  1360.7444
  1986.942  1360.7448
  1986.945  1360.7452
  1986.948  1360.7457
  1986.950  1360.7465
  1986.953  1360.7467
  1986.956  1360.7473
  1986.958  1360.7476
  1986.961  1360.7467
  1986.964  1360.7465
  1986.966  1360.7465
  1986.969  1360.7466
  1986.972  1360.7467
  1986.974  1360.7467
  1986.977  1360.7463
  1986.980  1360.7461
  1986.982  1360.7461
  1986.985  1360.7465
  1986.988  1360.7472
  1986.990  1360.7479
  1986.993  1360.7484
  1986.996  1360.7480
  1986.999  1360.7488
  1987.001  1360.7493
  1987.004  1360.7488
  1987.007  1360.7484
  1987.009  1360.7482
  1987.012  1360.7487
  1987.015  1360.7489
  1987.017  1360.7491
  1987.020  1360.7493
  1987.023  1360.7498
  1987.026  1360.7501
  1987.028  1360.7502
  1987.031  1360.7505
  1987.034  1360.7507
  1987.036  1360.7509
  1987.039  1360.7507
  1987.042  1360.7507
  1987.044  1360.7510
  1987.047  1360.7512
  1987.050  1360.7516
  1987.052  1360.7521
  1987.055  1360.7526
  1987.058  1360.7528
  1987.060  1360.7532
  1987.063  1360.7537
  1987.066  1360.7542
  1987.068  1360.7548
  1987.071  1360.7555
  1987.074  1360.7566
  1987.077  1360.7576
  1987.079  1360.7581
  1987.082  1360.7588
  1987.085  1360.7595
  1987.087  1360.7600
  1987.090  1360.7606
  1987.093  1360.7607
  1987.095  1360.7609
  1987.098  1360.7606
  1987.101  1360.7610
  1987.104  1360.7606
  1987.106  1360.7610
  1987.109  1360.7614
  1987.112  1360.7616
  1987.114  1360.7615
  1987.117  1360.7611
  1987.120  1360.7607
  1987.122  1360.7606
  1987.125  1360.7605
  1987.128  1360.7605
  1987.130  1360.7605
  1987.133  1360.7610
  1987.136  1360.7617
  1987.138  1360.7625
  1987.141  1360.7637
  1987.144  1360.7643
  1987.146  1360.7653
  1987.149  1360.7655
  1987.152  1360.7665
  1987.155  1360.7675
  1987.157  1360.7687
  1987.168  1360.7692
  1987.171  1360.7698
  1987.173  1360.7704
  1987.176  1360.7708
  1987.179  1360.7715
  1987.181  1360.7722
  1987.184  1360.7727
  1987.187  1360.7732
  1987.189  1360.7728
  1987.192  1360.7723
  1987.195  1360.7723
  1987.198  1360.7727
  1987.200  1360.7736
  1987.203  1360.7737
  1987.206  1360.7747
  1987.208  1360.7754
  1987.211  1360.7762
  1987.214  1360.7771
  1987.216  1360.7781
  1987.219  1360.7791
  1987.222  1360.7802
  1987.224  1360.7810
  1987.227  1360.7816
  1987.230  1360.7820
  1987.232  1360.7822
  1987.235  1360.7822
  1987.238  1360.7823
  1987.240  1360.7827
  1987.243  1360.7830
  1987.246  1360.7833
  1987.249  1360.7836
  1987.251  1360.7836
  1987.254  1360.7838
  1987.257  1360.7839
  1987.259  1360.7839
  1987.262  1360.7842
  1987.265  1360.7834
  1987.267  1360.7838
  1987.270  1360.7834
  1987.273  1360.7834
  1987.276  1360.7842
  1987.278  1360.7852
  1987.281  1360.7866
  1987.284  1360.7871
  1987.286  1360.7875
  1987.289  1360.7874
  1987.292  1360.7870
  1987.294  1360.7865
  1987.297  1360.7866
  1987.300  1360.7872
  1987.302  1360.7888
  1987.305  1360.7903
  1987.308  1360.7919
  1987.310  1360.7931
  1987.313  1360.7941
  1987.316  1360.7954
  1987.318  1360.7964
  1987.321  1360.7971
  1987.324  1360.7976
  1987.327  1360.7979
  1987.329  1360.7976
  1987.335  1360.7976
  1987.337  1360.7980
  1987.340  1360.7992
  1987.343  1360.8005
  1987.345  1360.8024
  1987.348  1360.8035
  1987.351  1360.8054
  1987.354  1360.8068
  1987.356  1360.8076
  1987.359  1360.8085
  1987.362  1360.8097
  1987.364  1360.8110
  1987.367  1360.8114
  1987.370  1360.8119
  1987.372  1360.8125
  1987.375  1360.8131
  1987.378  1360.8131
  1987.380  1360.8126
  1987.383  1360.8125
  1987.386  1360.8121
  1987.388  1360.8120
  1987.391  1360.8118
  1987.394  1360.8112
  1987.396  1360.8110
  1987.399  1360.8114
  1987.402  1360.8118
  1987.405  1360.8124
  1987.407  1360.8132
  1987.410  1360.8127
  1987.413  1360.8123
  1987.415  1360.8118
  1987.418  1360.8113
  1987.421  1360.8125
  1987.423  1360.8137
  1987.426  1360.8149
  1987.429  1360.8162
  1987.431  1360.8177
  1987.434  1360.8188
  1987.437  1360.8169
  1987.439  1360.8148
  1987.442  1360.8167
  1987.445  1360.8185
  1987.448  1360.8201
  1987.450  1360.8215
  1987.453  1360.8229
  1987.456  1360.8241
  1987.458  1360.8256
  1987.461  1360.8264
  1987.464  1360.8275
  1987.466  1360.8285
  1987.469  1360.8295
  1987.472  1360.8306
  1987.474  1360.8315
  1987.477  1360.8329
  1987.480  1360.8342
  1987.482  1360.8351
  1987.485  1360.8363
  1987.488  1360.8376
  1987.490  1360.8387
  1987.493  1360.8398
  1987.496  1360.8411
  1987.501  1360.8424
  1987.504  1360.8424
  1987.507  1360.8434
  1987.509  1360.8438
  1987.512  1360.8450
  1987.515  1360.8468
  1987.517  1360.8486
  1987.520  1360.8503
  1987.523  1360.8523
  1987.526  1360.8536
  1987.528  1360.8551
  1987.531  1360.8563
  1987.534  1360.8575
  1987.536  1360.8589
  1987.539  1360.8601
  1987.542  1360.8622
  1987.544  1360.8641
  1987.547  1360.8651
  1987.550  1360.8660
  1987.552  1360.8667
  1987.555  1360.8667
  1987.558  1360.8666
  1987.560  1360.8671
  1987.563  1360.8679
  1987.566  1360.8690
  1987.568  1360.8708
  1987.571  1360.8728
  1987.574  1360.8746
  1987.577  1360.8756
  1987.579  1360.8770
  1987.582  1360.8785
  1987.585  1360.8804
  1987.587  1360.8823
  1987.590  1360.8835
  1987.593  1360.8856
  1987.595  1360.8877
  1987.598  1360.8899
  1987.601  1360.8917
  1987.604  1360.8938
  1987.606  1360.8958
  1987.609  1360.8976
  1987.612  1360.8997
  1987.614  1360.9021
  1987.617  1360.9044
  1987.620  1360.9061
  1987.622  1360.9077
  1987.625  1360.9091
  1987.628  1360.9099
  1987.630  1360.9106
  1987.633  1360.9110
  1987.636  1360.9115
  1987.638  1360.9117
  1987.641  1360.9122
  1987.644  1360.9128
  1987.646  1360.9136
  1987.649  1360.9148
  1987.652  1360.9161
  1987.655  1360.9177
  1987.657  1360.9191
  1987.660  1360.9199
  1987.663  1360.9210
  1987.665  1360.9218
  1987.668  1360.9222
  1987.671  1360.9231
  1987.673  1360.9230
  1987.676  1360.9237
  1987.679  1360.9250
  1987.681  1360.9265
  1987.684  1360.9282
  1987.687  1360.9302
  1987.689  1360.9323
  1987.692  1360.9343
  1987.695  1360.9363
  1987.698  1360.9386
  1987.700  1360.9407
  1987.703  1360.9419
  1987.706  1360.9426
  1987.708  1360.9424
  1987.711  1360.9420
  1987.714  1360.9413
  1987.716  1360.9408
  1987.719  1360.9402
  1987.722  1360.9408
  1987.724  1360.9420
  1987.727  1360.9431
  1987.730  1360.9441
  1987.732  1360.9451
  1987.735  1360.9448
  1987.738  1360.9459
  1987.740  1360.9469
  1987.743  1360.9482
  1987.746  1360.9492
  1987.751  1360.9492
  1987.754  1360.9500
  1987.757  1360.9503
  1987.759  1360.9523
  1987.762  1360.9542
  1987.765  1360.9567
  1987.767  1360.9590
  1987.770  1360.9592
  1987.773  1360.9612
  1987.776  1360.9607
  1987.778  1360.9618
  1987.781  1360.9646
  1987.784  1360.9669
  1987.786  1360.9683
  1987.789  1360.9696
  1987.792  1360.9700
  1987.794  1360.9695
  1987.797  1360.9688
  1987.800  1360.9683
  1987.802  1360.9684
  1987.805  1360.9700
  1987.808  1360.9711
  1987.810  1360.9727
  1987.813  1360.9749
  1987.816  1360.9769
  1987.818  1360.9784
  1987.821  1360.9799
  1987.824  1360.9811
  1987.827  1360.9822
  1987.829  1360.9829
  1987.832  1360.9838
  1987.835  1360.9845
  1987.837  1360.9857
  1987.840  1360.9866
  1987.843  1360.9869
  1987.845  1360.9880
  1987.848  1360.9900
  1987.851  1360.9913
  1987.854  1360.9929
  1987.856  1360.9941
  1987.859  1360.9960
  1987.862  1360.9974
  1987.864  1360.9988
  1987.867  1361.0004
  1987.870  1361.0017
  1987.872  1361.0031
  1987.875  1361.0048
  1987.878  1361.0065
  1987.880  1361.0087
  1987.883  1361.0114
  1987.886  1361.0132
  1987.888  1361.0166
  1987.891  1361.0193
  1987.894  1361.0217
  1987.896  1361.0238
  1987.899  1361.0248
  1987.902  1361.0255
  1987.905  1361.0266
  1987.907  1361.0272
  1987.910  1361.0286
  1987.913  1361.0300
  1987.918  1361.0315
  1987.921  1361.0328
  1987.923  1361.0343
  1987.926  1361.0347
  1987.929  1361.0347
  1987.931  1361.0347
  1987.934  1361.0350
  1987.937  1361.0359
  1987.939  1361.0367
  1987.942  1361.0380
  1987.945  1361.0397
  1987.948  1361.0413
  1987.950  1361.0420
  1987.953  1361.0425
  1987.956  1361.0426
  1987.958  1361.0430
  1987.961  1361.0442
  1987.964  1361.0446
  1987.966  1361.0449
  1987.969  1361.0453
  1987.972  1361.0450
  1987.974  1361.0450
  1987.977  1361.0452
  1987.980  1361.0450
  1987.982  1361.0447
  1987.985  1361.0453
  1987.988  1361.0466
  1987.990  1361.0471
  1987.993  1361.0461
  1987.996  1361.0420
  1987.999  1361.0367
  1988.001  1361.0308
  1988.004  1361.0314
  1988.007  1361.0261
  1988.009  1361.0229
  1988.012  1361.0227
  1988.015  1361.0247
  1988.017  1361.0271
  1988.020  1361.0291
  1988.023  1361.0295
  1988.026  1361.0297
  1988.028  1361.0294
  1988.031  1361.0293
  1988.034  1361.0295
  1988.036  1361.0295
  1988.039  1361.0291
  1988.042  1361.0277
  1988.044  1361.0260
  1988.047  1361.0245
  1988.050  1361.0238
  1988.052  1361.0236
  1988.055  1361.0240
  1988.058  1361.0255
  1988.060  1361.0275
  1988.063  1361.0302
  1988.066  1361.0325
  1988.068  1361.0345
  1988.071  1361.0355
  1988.074  1361.0355
  1988.077  1361.0352
  1988.079  1361.0344
  1988.082  1361.0333
  1988.085  1361.0325
  1988.087  1361.0327
  1988.090  1361.0332
  1988.093  1361.0345
  1988.095  1361.0358
  1988.098  1361.0371
  1988.101  1361.0381
  1988.104  1361.0397
  1988.106  1361.0398
  1988.109  1361.0387
  1988.112  1361.0365
  1988.114  1361.0342
  1988.117  1361.0323
  1988.120  1361.0319
  1988.122  1361.0328
  1988.125  1361.0337
  1988.128  1361.0356
  1988.130  1361.0380
  1988.133  1361.0400
  1988.136  1361.0420
  1988.138  1361.0441
  1988.141  1361.0452
  1988.144  1361.0465
  1988.146  1361.0481
  1988.149  1361.0499
  1988.152  1361.0511
  1988.155  1361.0532
  1988.157  1361.0553
  1988.160  1361.0568
  1988.168  1361.0566
  1988.171  1361.0554
  1988.173  1361.0527
  1988.176  1361.0508
  1988.179  1361.0505
  1988.181  1361.0511
  1988.184  1361.0530
  1988.187  1361.0568
  1988.189  1361.0607
  1988.192  1361.0637
  1988.195  1361.0660
  1988.198  1361.0681
  1988.200  1361.0695
  1988.203  1361.0709
  1988.206  1361.0723
  1988.208  1361.0739
  1988.211  1361.0752
  1988.214  1361.0763
  1988.216  1361.0775
  1988.219  1361.0789
  1988.222  1361.0802
  1988.224  1361.0820
  1988.227  1361.0842
  1988.230  1361.0863
  1988.232  1361.0884
  1988.235  1361.0911
  1988.238  1361.0939
  1988.240  1361.0968
  1988.243  1361.0990
  1988.246  1361.1013
  1988.249  1361.1034
  1988.251  1361.1052
  1988.254  1361.1066
  1988.257  1361.1075
  1988.259  1361.1090
  1988.262  1361.1096
  1988.265  1361.1105
  1988.267  1361.1100
  1988.270  1361.1085
  1988.273  1361.1068
  1988.276  1361.1052
  1988.278  1361.1036
  1988.281  1361.1040
  1988.284  1361.1061
  1988.286  1361.1093
  1988.289  1361.1127
  1988.292  1361.1158
  1988.294  1361.1184
  1988.297  1361.1208
  1988.300  1361.1219
  1988.302  1361.1232
  1988.305  1361.1239
  1988.308  1361.1248
  1988.310  1361.1252
  1988.313  1361.1250
  1988.316  1361.1243
  1988.318  1361.1237
  1988.321  1361.1240
  1988.324  1361.1256
  1988.327  1361.1276
  1988.329  1361.1307
  1988.335  1361.1337
  1988.337  1361.1356
  1988.340  1361.1368
  1988.343  1361.1368
  1988.345  1361.1356
  1988.348  1361.1327
  1988.351  1361.1299
  1988.354  1361.1278
  1988.356  1361.1270
  1988.359  1361.1262
  1988.362  1361.1262
  1988.364  1361.1270
  1988.367  1361.1276
  1988.370  1361.1289
  1988.372  1361.1302
  1988.375  1361.1312
  1988.378  1361.1317
  1988.380  1361.1322
  1988.383  1361.1328
  1988.386  1361.1335
  1988.388  1361.1343
  1988.391  1361.1367
  1988.394  1361.1388
  1988.396  1361.1401
  1988.399  1361.1418
  1988.402  1361.1436
  1988.405  1361.1454
  1988.407  1361.1475
  1988.410  1361.1492
  1988.413  1361.1508
  1988.415  1361.1517
  1988.418  1361.1522
  1988.421  1361.1520
  1988.423  1361.1517
  1988.426  1361.1515
  1988.429  1361.1520
  1988.431  1361.1537
  1988.434  1361.1591
  1988.437  1361.1647
  1988.439  1361.1671
  1988.442  1361.1667
  1988.445  1361.1693
  1988.448  1361.1715
  1988.450  1361.1736
  1988.453  1361.1746
  1988.456  1361.1752
  1988.458  1361.1752
  1988.461  1361.1742
  1988.464  1361.1726
  1988.466  1361.1705
  1988.469  1361.1676
  1988.472  1361.1648
  1988.474  1361.1622
  1988.477  1361.1604
  1988.480  1361.1591
  1988.482  1361.1586
  1988.485  1361.1584
  1988.488  1361.1580
  1988.490  1361.1564
  1988.493  1361.1548
  1988.496  1361.1538
  1988.501  1361.1538
  1988.504  1361.1550
  1988.507  1361.1566
  1988.509  1361.1586
  1988.512  1361.1599
  1988.515  1361.1609
  1988.517  1361.1619
  1988.520  1361.1627
  1988.523  1361.1644
  1988.526  1361.1654
  1988.528  1361.1660
  1988.531  1361.1664
  1988.534  1361.1674
  1988.536  1361.1677
  1988.539  1361.1676
  1988.542  1361.1666
  1988.544  1361.1653
  1988.547  1361.1630
  1988.550  1361.1611
  1988.552  1361.1608
  1988.555  1361.1628
  1988.558  1361.1658
  1988.560  1361.1696
  1988.563  1361.1729
  1988.566  1361.1744
  1988.568  1361.1740
  1988.571  1361.1730
  1988.574  1361.1722
  1988.577  1361.1721
  1988.579  1361.1718
  1988.582  1361.1715
  1988.585  1361.1722
  1988.587  1361.1744
  1988.590  1361.1763
  1988.593  1361.1781
  1988.595  1361.1801
  1988.598  1361.1826
  1988.601  1361.1858
  1988.604  1361.1893
  1988.606  1361.1927
  1988.609  1361.1954
  1988.612  1361.1971
  1988.614  1361.1976
  1988.617  1361.1981
  1988.620  1361.1987
  1988.622  1361.1995
  1988.625  1361.2001
  1988.628  1361.2013
  1988.630  1361.2039
  1988.633  1361.2069
  1988.636  1361.2112
  1988.638  1361.2156
  1988.641  1361.2191
  1988.644  1361.2205
  1988.646  1361.2206
  1988.649  1361.2202
  1988.652  1361.2197
  1988.655  1361.2209
  1988.657  1361.2214
  1988.660  1361.2238
  1988.663  1361.2260
  1988.665  1361.2280
  1988.668  1361.2302
  1988.671  1361.2317
  1988.673  1361.2339
  1988.676  1361.2363
  1988.679  1361.2394
  1988.681  1361.2426
  1988.684  1361.2449
  1988.687  1361.2461
  1988.689  1361.2460
  1988.692  1361.2449
  1988.695  1361.2417
  1988.698  1361.2388
  1988.700  1361.2375
  1988.703  1361.2382
  1988.706  1361.2411
  1988.708  1361.2456
  1988.711  1361.2512
  1988.714  1361.2566
  1988.716  1361.2603
  1988.719  1361.2623
  1988.722  1361.2626
  1988.724  1361.2635
  1988.727  1361.2642
  1988.730  1361.2659
  1988.732  1361.2688
  1988.735  1361.2708
  1988.738  1361.2722
  1988.740  1361.2743
  1988.743  1361.2767
  1988.746  1361.2791
  1988.751  1361.2814
  1988.754  1361.2832
  1988.757  1361.2836
  1988.759  1361.2841
  1988.762  1361.2844
  1988.765  1361.2861
  1988.767  1361.2888
  1988.770  1361.2919
  1988.773  1361.2957
  1988.776  1361.3002
  1988.778  1361.3053
  1988.781  1361.3105
  1988.784  1361.3152
  1988.786  1361.3196
  1988.789  1361.3231
  1988.792  1361.3260
  1988.794  1361.3278
  1988.797  1361.3287
  1988.800  1361.3293
  1988.802  1361.3295
  1988.805  1361.3300
  1988.808  1361.3301
  1988.810  1361.3298
  1988.813  1361.3296
  1988.816  1361.3298
  1988.818  1361.3308
  1988.821  1361.3318
  1988.824  1361.3337
  1988.827  1361.3358
  1988.829  1361.3369
  1988.832  1361.3387
  1988.835  1361.3403
  1988.837  1361.3417
  1988.840  1361.3431
  1988.843  1361.3445
  1988.845  1361.3456
  1988.848  1361.3480
  1988.851  1361.3508
  1988.854  1361.3544
  1988.856  1361.3579
  1988.859  1361.3616
  1988.862  1361.3667
  1988.864  1361.3700
  1988.867  1361.3732
  1988.870  1361.3757
  1988.872  1361.3783
  1988.875  1361.3806
  1988.878  1361.3826
  1988.880  1361.3843
  1988.883  1361.3843
  1988.886  1361.3832
  1988.888  1361.3833
  1988.891  1361.3831
  1988.894  1361.3833
  1988.896  1361.3839
  1988.899  1361.3850
  1988.902  1361.3862
  1988.905  1361.3875
  1988.907  1361.3887
  1988.910  1361.3893
  1988.913  1361.3894
  1988.918  1361.3898
  1988.921  1361.3904
  1988.923  1361.3932
  1988.926  1361.3965
  1988.929  1361.3981
  1988.931  1361.4019
  1988.934  1361.4052
  1988.937  1361.4082
  1988.939  1361.4111
  1988.942  1361.4130
  1988.945  1361.4133
  1988.948  1361.4131
  1988.950  1361.4109
  1988.953  1361.4071
  1988.956  1361.4021
  1988.958  1361.3967
  1988.961  1361.3933
  1988.964  1361.3926
  1988.966  1361.3942
  1988.969  1361.3981
  1988.972  1361.4022
  1988.974  1361.4056
  1988.977  1361.4080
  1988.980  1361.4088
  1988.982  1361.4082
  1988.985  1361.4083
  1988.988  1361.4092
  1988.990  1361.4116
  1988.993  1361.4155
  1988.996  1361.4225
  1988.999  1361.4316
  1989.001  1361.4351
  1989.004  1361.4453
  1989.007  1361.4528
  1989.009  1361.4574
  1989.012  1361.4603
  1989.015  1361.4629
  1989.017  1361.4663
  1989.020  1361.4712
  1989.023  1361.4764
  1989.026  1361.4818
  1989.028  1361.4866
  1989.031  1361.4905
  1989.034  1361.4943
  1989.036  1361.4984
  1989.039  1361.5035
  1989.042  1361.5081
  1989.044  1361.5116
  1989.047  1361.5143
  1989.050  1361.5160
  1989.052  1361.5165
  1989.055  1361.5157
  1989.058  1361.5143
  1989.060  1361.5125
  1989.063  1361.5115
  1989.066  1361.5117
  1989.068  1361.5131
  1989.071  1361.5149
  1989.074  1361.5165
  1989.077  1361.5178
  1989.079  1361.5197
  1989.082  1361.5215
  1989.085  1361.5222
  1989.087  1361.5229
  1989.090  1361.5244
  1989.093  1361.5265
  1989.095  1361.5277
  1989.098  1361.5278
  1989.101  1361.5276
  1989.104  1361.5281
  1989.106  1361.5298
  1989.109  1361.5331
  1989.112  1361.5377
  1989.114  1361.5425
  1989.117  1361.5452
  1989.120  1361.5453
  1989.122  1361.5442
  1989.125  1361.5419
  1989.128  1361.5392
  1989.130  1361.5374
  1989.133  1361.5369
  1989.136  1361.5374
  1989.138  1361.5392
  1989.141  1361.5416
  1989.144  1361.5438
  1989.146  1361.5465
  1989.149  1361.5487
  1989.152  1361.5505
  1989.155  1361.5524
  1989.157  1361.5549
  1989.168  1361.5581
  1989.171  1361.5616
  1989.173  1361.5648
  1989.176  1361.5660
  1989.179  1361.5642
  1989.181  1361.5615
  1989.184  1361.5573
  1989.187  1361.5527
  1989.189  1361.5497
  1989.192  1361.5482
  1989.195  1361.5475
  1989.198  1361.5468
  1989.200  1361.5457
  1989.203  1361.5442
  1989.206  1361.5431
  1989.208  1361.5431
  1989.211  1361.5438
  1989.214  1361.5447
  1989.216  1361.5459
  1989.219  1361.5469
  1989.222  1361.5466
  1989.224  1361.5461
  1989.227  1361.5452
  1989.230  1361.5439
  1989.232  1361.5430
  1989.235  1361.5425
  1989.238  1361.5415
  1989.240  1361.5406
  1989.243  1361.5398
  1989.246  1361.5388
  1989.249  1361.5397
  1989.251  1361.5410
  1989.254  1361.5419
  1989.257  1361.5428
  1989.259  1361.5442
  1989.262  1361.5470
  1989.265  1361.5505
  1989.267  1361.5549
  1989.270  1361.5596
  1989.273  1361.5649
  1989.276  1361.5699
  1989.278  1361.5740
  1989.281  1361.5769
  1989.284  1361.5792
  1989.286  1361.5798
  1989.289  1361.5796
  1989.292  1361.5786
  1989.294  1361.5773
  1989.297  1361.5757
  1989.300  1361.5747
  1989.302  1361.5737
  1989.305  1361.5734
  1989.308  1361.5737
  1989.310  1361.5751
  1989.313  1361.5768
  1989.316  1361.5792
  1989.318  1361.5829
  1989.321  1361.5848
  1989.324  1361.5857
  1989.327  1361.5867
  1989.329  1361.5863
  1989.335  1361.5861
  1989.337  1361.5865
  1989.340  1361.5873
  1989.343  1361.5885
  1989.345  1361.5902
  1989.348  1361.5933
  1989.351  1361.5967
  1989.354  1361.5995
  1989.356  1361.6017
  1989.359  1361.6040
  1989.362  1361.6050
  1989.364  1361.6052
  1989.367  1361.6058
  1989.370  1361.6064
  1989.372  1361.6079
  1989.375  1361.6097
  1989.378  1361.6112
  1989.380  1361.6135
  1989.383  1361.6162
  1989.386  1361.6183
  1989.388  1361.6199
  1989.391  1361.6207
  1989.394  1361.6213
  1989.396  1361.6222
  1989.399  1361.6216
  1989.402  1361.6210
  1989.405  1361.6193
  1989.407  1361.6165
  1989.410  1361.6143
  1989.413  1361.6134
  1989.415  1361.6136
  1989.418  1361.6141
  1989.421  1361.6155
  1989.423  1361.6172
  1989.426  1361.6185
  1989.429  1361.6194
  1989.431  1361.6189
  1989.434  1361.6179
  1989.437  1361.6162
  1989.439  1361.6154
  1989.442  1361.6167
  1989.445  1361.6163
  1989.448  1361.6167
  1989.450  1361.6172
  1989.453  1361.6190
  1989.456  1361.6205
  1989.458  1361.6229
  1989.461  1361.6260
  1989.464  1361.6295
  1989.466  1361.6332
  1989.469  1361.6373
  1989.472  1361.6415
  1989.474  1361.6455
  1989.477  1361.6490
  1989.480  1361.6531
  1989.482  1361.6560
  1989.485  1361.6575
  1989.488  1361.6587
  1989.490  1361.6602
  1989.493  1361.6608
  1989.496  1361.6603
  1989.501  1361.6586
  1989.504  1361.6577
  1989.507  1361.6577
  1989.509  1361.6580
  1989.512  1361.6586
  1989.515  1361.6591
  1989.517  1361.6591
  1989.520  1361.6595
  1989.523  1361.6603
  1989.526  1361.6610
  1989.528  1361.6620
  1989.531  1361.6626
  1989.534  1361.6632
  1989.536  1361.6648
  1989.539  1361.6665
  1989.542  1361.6689
  1989.544  1361.6725
  1989.547  1361.6770
  1989.550  1361.6809
  1989.552  1361.6831
  1989.555  1361.6838
  1989.558  1361.6843
  1989.560  1361.6846
  1989.563  1361.6843
  1989.566  1361.6847
  1989.568  1361.6840
  1989.571  1361.6844
  1989.574  1361.6853
  1989.577  1361.6857
  1989.579  1361.6863
  1989.582  1361.6865
  1989.585  1361.6862
  1989.587  1361.6855
  1989.590  1361.6843
  1989.593  1361.6838
  1989.595  1361.6826
  1989.598  1361.6814
  1989.601  1361.6787
  1989.604  1361.6764
  1989.606  1361.6740
  1989.609  1361.6727
  1989.612  1361.6719
  1989.614  1361.6719
  1989.617  1361.6720
  1989.620  1361.6718
  1989.622  1361.6711
  1989.625  1361.6718
  1989.628  1361.6729
  1989.630  1361.6733
  1989.633  1361.6738
  1989.636  1361.6740
  1989.638  1361.6738
  1989.641  1361.6738
  1989.644  1361.6742
  1989.646  1361.6746
  1989.649  1361.6748
  1989.652  1361.6742
  1989.655  1361.6724
  1989.657  1361.6713
  1989.660  1361.6691
  1989.663  1361.6671
  1989.665  1361.6656
  1989.668  1361.6654
  1989.671  1361.6660
  1989.673  1361.6652
  1989.676  1361.6636
  1989.679  1361.6606
  1989.681  1361.6567
  1989.684  1361.6537
  1989.687  1361.6522
  1989.689  1361.6527
  1989.692  1361.6543
  1989.695  1361.6572
  1989.698  1361.6604
  1989.700  1361.6626
  1989.703  1361.6637
  1989.706  1361.6636
  1989.708  1361.6622
  1989.711  1361.6605
  1989.714  1361.6595
  1989.716  1361.6597
  1989.719  1361.6602
  1989.722  1361.6606
  1989.724  1361.6609
  1989.727  1361.6600
  1989.730  1361.6593
  1989.732  1361.6582
  1989.735  1361.6580
  1989.738  1361.6587
  1989.740  1361.6586
  1989.743  1361.6587
  1989.746  1361.6594
  1989.751  1361.6595
  1989.754  1361.6593
  1989.757  1361.6597
  1989.759  1361.6595
  1989.762  1361.6591
  1989.765  1361.6581
  1989.767  1361.6569
  1989.770  1361.6559
  1989.773  1361.6538
  1989.776  1361.6515
  1989.778  1361.6482
  1989.781  1361.6448
  1989.784  1361.6418
  1989.786  1361.6411
  1989.789  1361.6417
  1989.792  1361.6431
  1989.794  1361.6447
  1989.797  1361.6459
  1989.800  1361.6473
  1989.802  1361.6489
  1989.805  1361.6511
  1989.808  1361.6534
  1989.810  1361.6567
  1989.813  1361.6599
  1989.816  1361.6626
  1989.818  1361.6635
  1989.821  1361.6637
  1989.824  1361.6633
  1989.827  1361.6630
  1989.829  1361.6628
  1989.832  1361.6625
  1989.835  1361.6616
  1989.837  1361.6614
  1989.840  1361.6606
  1989.843  1361.6598
  1989.845  1361.6578
  1989.848  1361.6555
  1989.851  1361.6525
  1989.854  1361.6504
  1989.856  1361.6477
  1989.859  1361.6467
  1989.862  1361.6448
  1989.864  1361.6447
  1989.867  1361.6443
  1989.870  1361.6433
  1989.872  1361.6410
  1989.875  1361.6383
  1989.878  1361.6348
  1989.880  1361.6315
  1989.883  1361.6301
  1989.886  1361.6307
  1989.888  1361.6304
  1989.891  1361.6304
  1989.894  1361.6307
  1989.896  1361.6321
  1989.899  1361.6335
  1989.902  1361.6353
  1989.905  1361.6364
  1989.907  1361.6377
  1989.910  1361.6388
  1989.913  1361.6400
  1989.918  1361.6406
  1989.921  1361.6415
  1989.923  1361.6414
  1989.926  1361.6409
  1989.929  1361.6422
  1989.931  1361.6409
  1989.934  1361.6401
  1989.937  1361.6403
  1989.939  1361.6398
  1989.942  1361.6404
  1989.945  1361.6427
  1989.948  1361.6456
  1989.950  1361.6515
  1989.953  1361.6588
  1989.956  1361.6670
  1989.958  1361.6750
  1989.961  1361.6812
  1989.964  1361.6857
  1989.966  1361.6880
  1989.969  1361.6877
  1989.972  1361.6871
  1989.974  1361.6875
  1989.977  1361.6886
  1989.980  1361.6904
  1989.982  1361.6925
  1989.985  1361.6915
  1989.988  1361.6902
  1989.990  1361.6890
  1989.993  1361.6896
  1989.996  1361.6879
  1989.999  1361.6825
  1990.001  1361.6750
  1990.004  1361.6672
  1990.007  1361.6610
  1990.009  1361.6572
  1990.012  1361.6547
  1990.015  1361.6533
  1990.017  1361.6523
  1990.020  1361.6516
  1990.023  1361.6511
  1990.026  1361.6508
  1990.028  1361.6498
  1990.031  1361.6489
  1990.034  1361.6482
  1990.036  1361.6477
  1990.039  1361.6477
  1990.042  1361.6487
  1990.044  1361.6493
  1990.047  1361.6495
  1990.050  1361.6498
  1990.052  1361.6498
  1990.055  1361.6495
  1990.058  1361.6494
  1990.060  1361.6484
  1990.063  1361.6473
  1990.066  1361.6460
  1990.068  1361.6454
